Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0,Unnamed: 0.1,GLOBALEVENTID,SQLDATE,Actor1Code,Actor1Name,Actor1CountryCode,Actor1KnownGroupCode,Actor1EthnicCode,Actor1Religion1Code,Actor1Religion2Code,Actor1Type1Code,Actor1Type2Code,Actor1Type3Code,Actor2Code,Actor2Name,Actor2CountryCode,Actor2KnownGroupCode,Actor2EthnicCode,Actor2Religion1Code,Actor2Religion2Code,Actor2Type1Code,Actor2Type2Code,Actor2Type3Code,IsRootEvent,EventCode,EventBaseCode,EventRootCode,QuadClass,GoldsteinScale,NumMentions,NumSources,NumArticles,AvgTone,Actor1Geo_Type,Actor1Geo_FullName,Actor1Geo_CountryCode,Actor1Geo_ADM1Code,Actor1Geo_Lat,Actor1Geo_Long,Actor1Geo_FeatureID,Actor2Geo_Type,Actor2Geo_FullName,Actor2Geo_CountryCode,Actor2Geo_ADM1Code,Actor2Geo_Lat,Actor2Geo_Long,Actor2Geo_FeatureID,ActionGeo_Type,ActionGeo_FullName,ActionGeo_CountryCode,ActionGeo_ADM1Code,ActionGeo_Lat,ActionGeo_Long,ActionGeo_FeatureID
69.0,69.0,69.0,69.0,69.0,1131116401,2023-10-05,USA,UNITED STATES,USA,,,,,,,,CHRCTH,CATHOLIC BISHOP,,,,CHR,CTH,,,,1,20,20,2,1,3.0,8,1,8,0.258397932816538,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
70.0,70.0,70.0,70.0,70.0,1131116442,2023-10-05,USA,AMERICAN,USA,,,,,,,,ESP,BARCELONA,ESP,,,,,,,,1,42,42,4,1,1.9,5,1,5,-0.0649350649350704,1,United States,US,US,39.828175,-98.5795,US,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
71.0,71.0,71.0,71.0,71.0,1131116560,2023-10-05,USA,UNITED STATES,USA,,,,,,,,USAREL,UNITED STATES,USA,,,,,,,,1,20,20,2,1,3.0,2,1,2,0.258397932816538,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
72.0,72.0,72.0,72.0,72.0,1131117656,2023-10-05,DEU,GERMANY,DEU,,,,,,,,ESP,SPAIN,ESP,,,,,,,,0,43,43,4,1,2.8,1,1,1,1.33333333333334,1,Germany,GM,GM,51.5,10.5,GM,1,Spain,SP,SP,40.0,-4.0,SP,3,"Brookdale, Illinois, United States",US,USIL,41.7681,-87.5945,1737415
73.0,73.0,73.0,73.0,73.0,1131117657,2023-10-05,DEU,GERMANY,DEU,,,,,,,,ESP,SPAIN,ESP,,,,,,,,0,43,43,4,1,2.8,1,1,1,1.33333333333334,1,Germany,GM,GM,51.5,10.5,GM,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
74.0,74.0,74.0,74.0,74.0,1131117730,2023-10-05,ESP,SPAIN,ESP,,,,,,,,,,,,,,,,,,1,192,192,19,4,-9.5,2,1,2,1.33333333333334,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,4,"Ottawa, Ontario, Canada",CA,CA08,45.4167,-75.7,-570760
75.0,75.0,75.0,75.0,75.0,1131117731,2023-10-05,ESP,SPAIN,ESP,,,,,,,,,,,,,,,,,,1,192,192,19,4,-9.5,2,1,2,1.33333333333334,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
76.0,76.0,76.0,76.0,76.0,1131117732,2023-10-05,ESP,SPAIN,ESP,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,42,42,4,1,1.9,1,1,1,1.33333333333334,1,Spain,SP,SP,40.0,-4.0,SP,1,Germany,GM,GM,51.5,10.5,GM,3,"Brookdale, Illinois, United States",US,USIL,41.7681,-87.5945,1737415
77.0,77.0,77.0,77.0,77.0,1131117733,2023-10-05,ESP,SPAIN,ESP,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,42,42,4,1,1.9,1,1,1,1.33333333333334,1,Spain,SP,SP,40.0,-4.0,SP,1,Germany,GM,GM,51.5,10.5,GM,1,Spain,SP,SP,40.0,-4.0,SP
78.0,78.0,78.0,78.0,78.0,1131117734,2023-10-05,ESP,MADRID,ESP,,,,,,,,DEU,LEIPZIG,DEU,,,,,,,,1,51,51,5,1,3.4,10,1,10,5.40540540540541,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
79.0,79.0,79.0,79.0,79.0,1131118023,2023-10-05,LAB,WORKER,,,,,,LAB,,,GOV,PRESIDENT,,,,,,GOV,,,0,10,10,1,1,0.0,8,1,8,-1.76263219741481,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
80.0,80.0,80.0,80.0,80.0,1131118027,2023-10-05,LAB,WORKER,,,,,,LAB,,,USAGOV,UNITED STATES,USA,,,,,GOV,,,0,10,10,1,1,0.0,2,1,2,-1.76263219741481,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
81.0,81.0,81.0,81.0,81.0,1131119521,2023-10-05,BUS,COMPANY,,,,,,BUS,,,,,,,,,,,,,1,190,190,19,4,-10.0,10,1,10,-6.85434516523868,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,0,,,,,,,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
82.0,82.0,82.0,82.0,82.0,1131119556,2023-10-05,CHL,CHILE,CHL,,,,,,,,USAELI,UNITED STATES,USA,,,,,ELI,,,1,40,40,4,1,1.0,2,1,2,2.375,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,2,"California, United States",US,USCA,36.17,-119.746,CA
83.0,83.0,83.0,83.0,83.0,1131119557,2023-10-05,CHL,CHILE,CHL,,,,,,,,USAELI,UNITED STATES,USA,,,,,ELI,,,1,40,40,4,1,1.0,2,1,2,2.375,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
84.0,84.0,84.0,84.0,84.0,1131119818,2023-10-05,ESP,SPAIN,ESP,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,2,1,2,2.375,1,Spain,SP,SP,40.0,-4.0,SP,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757
85.0,85.0,85.0,85.0,85.0,1131119819,2023-10-05,ESP,SPAIN,ESP,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,8,3,8,1.06200081740381,1,Spain,SP,SP,40.0,-4.0,SP,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,1,Spain,SP,SP,40.0,-4.0,SP
86.0,86.0,86.0,86.0,86.0,1131119820,2023-10-05,ESP,SPAIN,ESP,,,,,,,,USA,UNITED STATES,USA,,,,,,,,1,42,42,4,1,1.9,2,1,2,2.375,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
87.0,87.0,87.0,87.0,87.0,1131120112,2023-10-05,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,1,11,11,1,1,-0.1,6,1,6,-6.85434516523868,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,0,,,,,,,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
88.0,88.0,88.0,88.0,88.0,1131120131,2023-10-05,JUD,ATTORNEY,,,,,,JUD,,,,,,,,,,,,,1,120,120,12,3,-4.0,4,1,4,-6.85434516523868,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,0,,,,,,,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
89.0,89.0,89.0,89.0,89.0,1131120732,2023-10-05,USA,UNITED STATES,USA,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,43,43,4,1,2.8,2,1,2,2.375,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,1,Spain,SP,SP,40.0,-4.0,SP,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757
90.0,90.0,90.0,90.0,90.0,1131120733,2023-10-05,USA,UNITED STATES,USA,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,43,43,4,1,2.8,8,3,8,1.06200081740381,3,"Hollywood, California, United States",US,USCA,34.0983,-118.327,1660757,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
91.0,91.0,91.0,91.0,91.0,1131120734,2023-10-05,USA,UNITED STATES,USA,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,43,43,4,1,2.8,2,1,2,2.375,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
92.0,92.0,92.0,92.0,92.0,1131120891,2023-10-05,USAELI,UNITED STATES,USA,,,,,ELI,,,CHL,CHILEAN,CHL,,,,,,,,1,40,40,4,1,1.0,1,1,1,2.375,1,Chile,CI,CI,-30.0,-71.0,CI,1,Spain,SP,SP,40.0,-4.0,SP,1,Chile,CI,CI,-30.0,-71.0,CI
93.0,93.0,93.0,93.0,93.0,1131121377,2023-10-05,,,,,,,,,,,EDU,PROFESSOR,,,,,,EDU,,,0,40,40,4,1,1.0,10,1,10,-0.43290043290043,0,,,,,,,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
94.0,94.0,94.0,94.0,94.0,1131121384,2023-10-05,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,46,46,4,1,7.0,6,1,6,-0.43290043290043,0,,,,,,,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
95.0,95.0,95.0,95.0,95.0,1131121885,2023-10-05,EDU,PROFESSOR,,,,,,EDU,,,,,,,,,,,,,0,10,10,1,1,0.0,10,1,10,-0.43290043290043,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,0,,,,,,,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
96.0,96.0,96.0,96.0,96.0,1131121894,2023-10-05,EDU,PROFESSOR,,,,,,EDU,,,,,,,,,,,,,0,40,40,4,1,1.0,10,1,10,-0.43290043290043,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,0,,,,,,,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
97.0,97.0,97.0,97.0,97.0,1131121902,2023-10-05,EDU,STUDENT,,,,,,EDU,,,,,,,,,,,,,0,46,46,4,1,7.0,6,1,6,-0.43290043290043,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,0,,,,,,,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
98.0,98.0,98.0,98.0,98.0,1131121917,2023-10-05,EDU,STUDENT,,,,,,EDU,,,ESP,SPAIN,ESP,,,,,,,,0,46,46,4,1,7.0,4,1,4,-0.43290043290043,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
99.0,99.0,99.0,99.0,99.0,1131121956,2023-10-05,ESP,MADRID,ESP,,,,,,,,,,,,,,,,,,1,10,10,1,1,0.0,3,1,3,1.12359550561797,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,0,,,,,,,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
100.0,100.0,100.0,100.0,100.0,1131121957,2023-10-05,ESP,SPAIN,ESP,,,,,,,,,,,,,,,,,,1,12,12,1,1,-0.4,12,3,12,-1.07007190340524,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
101.0,101.0,101.0,101.0,101.0,1131121958,2023-10-05,ESP,SPAIN,ESP,,,,,,,,,,,,,,,,,,1,20,20,2,1,3.0,5,2,5,0.835067036523347,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,0,,,,,,,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
102.0,102.0,102.0,102.0,102.0,1131121959,2023-10-05,ESP,SPAIN,ESP,,,,,,,,,,,,,,,,,,1,20,20,2,1,3.0,22,7,21,-0.973576238895857,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
103.0,103.0,103.0,103.0,103.0,1131121960,2023-10-05,ESP,BARCELONA,ESP,,,,,,,,,,,,,,,,,,1,120,120,12,3,-4.0,9,2,9,-0.6514657980456,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,0,,,,,,,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
104.0,104.0,104.0,104.0,104.0,1131121961,2023-10-05,ESP,BARCELONA,ESP,,,,,,,,,,,,,,,,,,1,120,120,12,3,-4.0,2,1,2,0.0,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,0,,,,,,,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
105.0,105.0,105.0,105.0,105.0,1131121962,2023-10-05,ESP,SPAIN,ESP,,,,,,,,EDU,STUDENT,,,,,,EDU,,,0,46,46,4,1,7.0,4,1,4,-0.43290043290043,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
106.0,106.0,106.0,106.0,106.0,1131121963,2023-10-05,ESP,SPAIN,ESP,,,,,,,,GOV,PRESIDENT,,,,,,GOV,,,1,12,12,1,1,-0.4,4,2,4,-0.89285714285714,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
107.0,107.0,107.0,107.0,107.0,1131122162,2023-10-05,GUY,GEORGETOWN,GUY,,,,,,,,,,,,,,,,,,1,20,20,2,1,3.0,10,1,10,2.61780104712042,4,"Laesperanza, AndalucíSP, Spain",SP,SP51,37.1727,-4.12784,-386912,0,,,,,,,4,"Laesperanza, AndalucíSP, Spain",SP,SP51,37.1727,-4.12784,-386912
108.0,108.0,108.0,108.0,108.0,1131123701,2023-10-05,,,,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,112,112,11,3,-2.0,9,4,9,-4.80859701926818,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
109.0,109.0,109.0,109.0,109.0,1131123702,2023-10-05,,,,,,,,,,,ESP,SPAIN,ESP,,,,,,,,0,173,173,17,4,-5.0,8,3,8,-6.14672984559843,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
110.0,110.0,110.0,110.0,110.0,1131126535,2023-10-05,CZE,CZECH,CZE,,,,,,,,,,,,,,,,,,1,20,20,2,1,3.0,4,4,4,-1.085487694114,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367
111.0,111.0,111.0,111.0,111.0,1131126589,2023-10-05,ESP,SPAIN,ESP,,,,,,,,,,,,,,,,,,1,90,90,9,2,-2.0,10,1,10,-1.01419878296146,4,"Aragoncillo, Castilla-La Manacha, Spain",SP,SP54,40.9348,-2.04575,-370965,0,,,,,,,4,"Aragoncillo, Castilla-La Manacha, Spain",SP,SP54,40.9348,-2.04575,-370965
112.0,112.0,112.0,112.0,112.0,1131126590,2023-10-05,ESP,BARCELONA,ESP,,,,,,,,EUR,EUROPE,EUR,,,,,,,,1,43,43,4,1,2.8,20,2,20,0.324079225548015,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
113.0,113.0,113.0,113.0,113.0,1131126599,2023-10-05,EUR,EUROPE,EUR,,,,,,,,ESP,BARCELONA,ESP,,,,,,,,1,42,42,4,1,1.9,10,1,10,-1.74418604651163,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490,4,"Barcelona, Comunidad Autonoma de Cataluna, Spain",SP,SP56,41.3833,2.18333,-372490
114.0,114.0,114.0,114.0,114.0,1131126678,2023-10-05,GOV,PRESIDENT,,,,,,GOV,,,CZE,CZECH,CZE,,,,,,,,1,10,10,1,1,0.0,4,4,4,-1.085487694114,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367,1,Spain,SP,SP,40.0,-4.0,SP,4,"Kiev, Ukraine (general), Ukraine",UP,UP00,50.4333,30.5167,-1044367
115.0,115.0,115.0,115.0,115.0,1131128054,2023-10-05,,,,,,,,,,,EDU,STUDENT,,,,,,EDU,,,1,51,51,5,1,3.4,23,3,23,0.379019683741677,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
116.0,116.0,116.0,116.0,116.0,1131128180,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,DEU,GERMANY,DEU,,,,,,,,0,43,43,4,1,2.8,6,1,6,-4.21631530705775,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
117.0,117.0,117.0,117.0,117.0,1131128182,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,43,43,4,1,2.8,2,1,2,-4.3046357615894,1,Spain,SP,SP,40.0,-4.0,SP,1,Germany,GM,GM,51.5,10.5,GM,1,Spain,SP,SP,40.0,-4.0,SP
118.0,118.0,118.0,118.0,118.0,1131128183,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,DEU,GERMANY,DEU,,,,,,,,1,43,43,4,1,2.8,8,4,8,-4.765882708109,1,Spain,SP,SP,40.0,-4.0,SP,1,Croatia,HR,HR,45.166667,15.5,HR,1,Spain,SP,SP,40.0,-4.0,SP
119.0,119.0,119.0,119.0,119.0,1131128184,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,43,43,4,1,2.8,24,4,24,-4.765882708109,1,Austria,AU,AU,47.333333,13.333333,AU,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
120.0,120.0,120.0,120.0,120.0,1131128185,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,ESP,SPAIN,ESP,,,,,,,,1,43,43,4,1,2.8,16,4,16,-4.765882708109,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
121.0,121.0,121.0,121.0,121.0,1131128187,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,43,43,4,1,2.8,8,4,8,-4.765882708109,1,Spain,SP,SP,40.0,-4.0,SP,1,Austria,AU,AU,47.333333,13.333333,AU,1,Spain,SP,SP,40.0,-4.0,SP
122.0,122.0,122.0,122.0,122.0,1131128188,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,FRA,FRANCE,FRA,,,,,,,,1,43,43,4,1,2.8,8,4,8,-4.765882708109,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
123.0,123.0,123.0,123.0,123.0,1131128190,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,HRV,CROATIA,HRV,,,,,,,,1,43,43,4,1,2.8,2,1,2,-4.3046357615894,1,Spain,SP,SP,40.0,-4.0,SP,1,Austria,AU,AU,47.333333,13.333333,AU,1,Spain,SP,SP,40.0,-4.0,SP
124.0,124.0,124.0,124.0,124.0,1131128191,2023-10-05,AUT,AUSTRIA,AUT,,,,,,,,HRV,CROATIA,HRV,,,,,,,,1,43,43,4,1,2.8,8,4,8,-4.765882708109,1,Spain,SP,SP,40.0,-4.0,SP,1,France,FR,FR,46.0,2.0,FR,1,Spain,SP,SP,40.0,-4.0,SP
125.0,125.0,125.0,125.0,125.0,1131128375,2023-10-05,DEU,GERMANY,DEU,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,0,42,42,4,1,1.9,6,1,6,-4.21631530705775,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625,4,"Madrid, Madrid, Spain",SP,SP29,40.4,-3.68333,-390625
126.0,126.0,126.0,126.0,126.0,1131128377,2023-10-05,DEU,GERMANY,DEU,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,42,42,4,1,1.9,2,1,2,-4.3046357615894,1,Germany,GM,GM,51.5,10.5,GM,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
127.0,127.0,127.0,127.0,127.0,1131128378,2023-10-05,DEU,GERMANY,DEU,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,42,42,4,1,1.9,8,4,8,-4.765882708109,1,Croatia,HR,HR,45.166667,15.5,HR,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
128.0,128.0,128.0,128.0,128.0,1131128409,2023-10-05,EDU,STUDENT,,,,,,EDU,,,,,,,,,,,,,1,50,50,5,1,3.5,20,2,15,1.72493975394241,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
129.0,129.0,129.0,129.0,129.0,1131128462,2023-10-05,ESP,SPAIN,ESP,,,,,,,,GBR,UNITED KINGDOM,GBR,,,,,,,,0,51,51,5,1,3.4,1,1,1,1.88679245283019,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,United Kingdom,UK,UK,54.0,-4.0,UK
130.0,130.0,130.0,130.0,130.0,1131128473,2023-10-05,FRA,FRANCE,FRA,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,42,42,4,1,1.9,8,4,8,-4.765882708109,1,Austria,AU,AU,47.333333,13.333333,AU,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
131.0,131.0,131.0,131.0,131.0,1131128475,2023-10-05,FRA,FRANCE,FRA,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,42,42,4,1,1.9,8,4,8,-4.765882708109,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
132.0,132.0,132.0,132.0,132.0,1131128668,2023-10-05,HRV,CROATIA,HRV,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,42,42,4,1,1.9,2,1,2,-4.3046357615894,1,Austria,AU,AU,47.333333,13.333333,AU,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
133.0,133.0,133.0,133.0,133.0,1131128669,2023-10-05,HRV,CROATIA,HRV,,,,,,,,AUT,AUSTRIA,AUT,,,,,,,,1,42,42,4,1,1.9,8,4,8,-4.765882708109,1,France,FR,FR,46.0,2.0,FR,1,Spain,SP,SP,40.0,-4.0,SP,1,Spain,SP,SP,40.0,-4.0,SP
134.0,134.0,134.0,134.0,134.0,1131128757,2023-10-05,JUD,COUNSELOR,,,,,,JUD,,,,,,,,,,,,,1,51,51,5,1,3.4,3,1,3,1.88679245283019,1,Spain,SP,SP,40.0,-4.0,SP,0,,,,,,,1,Spain,SP,SP,40.0,-4.0,SP
135.0,135.0,135.0,135.0,135.0,1131129743,2023-10-05,,,,,,,,,,,ESP,SPANISH,ESP,,,,,,,,1,40,40,4,1,1.0,5,1,5,-0.43898156277437,0,,,,,,,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
136.0,136.0,136.0,136.0,136.0,1131129904,2023-10-05,AUS,AUSTRALIA,AUS,,,,,,,,ESP,SPANISH,ESP,,,,,,,,1,60,60,6,2,6.0,4,1,4,5.85365853658537,1,Spain,SP,SP,40.0,-4.0,SP,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928,4,"Paris, France (general), France",FR,FR00,48.8667,2.33333,-1456928
137.0,137.0,137.0,137.0,137.0,1131130163,2023-10-05,DEUGOV,GERMANY,DEU,,,,,GOV,,,EUR,EUROPE,EUR,,,,,,,,0,182,182,18,4,-9.5,2,1,2,-0.43898156277437,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,4,"Luhansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160,4,"Luhansk, Luhans'ka Oblast', Ukraine",UP,UP14,48.567,39.3171,-1045160
138.0,138.0,138.0,138.0,138.0,1131130229,2023-10-05,ESP,SPANISH,ESP,,,,,,,,,,,,,,,,,,1,40,40,4,1,1.0,332,49,329,-0.738830971870093,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328,0,,,,,,,4,"Granada, AndalucíSP, Spain",SP,SP51,37.1784,-3.5992,-384328
139.0,139.0,139.0,139.0,139.0,1131130231,2023-10-05,ESP,SPANISH,ESP,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,60,60,6,2,6.0,2,1,2,5.85365853658537,1,Spain,SP,SP,40.0,-4.0,SP,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844
140.0,140.0,140.0,140.0,140.0,1131130232,2023-10-05,ESP,SPANISH,ESP,,,,,,,,AUS,AUSTRALIA,AUS,,,,,,,,1,60,60,6,2,6.0,8,1,8,5.85365853658537,1,Spain,SP,SP,40.0,-4.0,SP,4,"Melbourne, Victoria, Australia",AS,AS07,-37.8167,144.967,-1586844,1,Spain,SP,SP,40.0,-4.0,SP
